600 points, not necessarily unique
P480[0.587785,0,0.809017,0,0.8,]
P481[0.475528,0.345491,0.809017,0.1,0.8,]
P482[0.25,0.181636,0.951056,0.1,0.9,]
P483[0.25,0.181636,0.951056,0.1,0.9,]
P484[0.309017,0,0.951056,0,0.9,]
P485[0.587785,0,0.809017,0,0.8,]
P486[0.475528,0.345491,0.809017,0.1,0.8,]
P487[0.181636,0.559017,0.809017,0.2,0.8,]
P488[0.0954915,0.293893,0.951056,0.2,0.9,]
P489[0.0954915,0.293893,0.951056,0.2,0.9,]
P490[0.25,0.181636,0.951056,0.1,0.9,]
P491[0.475528,0.345491,0.809017,0.1,0.8,]
P492[0.181636,0.559017,0.809017,0.2,0.8,]
P493[-0.181636,0.559017,0.809017,0.3,0.8,]
P494[-0.0954915,0.293893,0.951056,0.3,0.9,]
P495[-0.0954915,0.293893,0.951056,0.3,0.9,]
P496[0.0954915,0.293893,0.951056,0.2,0.9,]
P497[0.181636,0.559017,0.809017,0.2,0.8,]
P498[-0.181636,0.559017,0.809017,0.3,0.8,]
P499[-0.475528,0.345491,0.809017,0.4,0.8,]
P500[-0.25,0.181636,0.951056,0.4,0.9,]
P501[-0.25,0.181636,0.951056,0.4,0.9,]
P502[-0.0954915,0.293893,0.951056,0.3,0.9,]
P503[-0.181636,0.559017,0.809017,0.3,0.8,]
P504[-0.475528,0.345491,0.809017,0.4,0.8,]
P505[-0.587785,7.19829e-17,0.809017,0.5,0.8,]
P506[-0.309017,3.78437e-17,0.951056,0.5,0.9,]
P507[-0.309017,3.78437e-17,0.951056,0.5,0.9,]
P508[-0.25,0.181636,0.951056,0.4,0.9,]
P509[-0.475528,0.345491,0.809017,0.4,0.8,]
P510[-0.587785,7.19829e-17,0.809017,0.5,0.8,]
P511[-0.475528,-0.345492,0.809017,0.6,0.8,]
P512[-0.25,-0.181636,0.951056,0.6,0.9,]
P513[-0.25,-0.181636,0.951056,0.6,0.9,]
P514[-0.309017,3.78437e-17,0.951056,0.5,0.9,]
P515[-0.587785,7.19829e-17,0.809017,0.5,0.8,]
P516[-0.475528,-0.345492,0.809017,0.6,0.8,]
P517[-0.181636,-0.559017,0.809017,0.7,0.8,]
P518[-0.0954915,-0.293893,0.951056,0.7,0.9,]
P519[-0.0954915,-0.293893,0.951056,0.7,0.9,]
P520[-0.25,-0.181636,0.951056,0.6,0.9,]
P521[-0.475528,-0.345492,0.809017,0.6,0.8,]
P522[-0.181636,-0.559017,0.809017,0.7,0.8,]
P523[0.181636,-0.559017,0.809017,0.8,0.8,]
P524[0.0954915,-0.293893,0.951056,0.8,0.9,]
P525[0.0954915,-0.293893,0.951056,0.8,0.9,]
P526[-0.0954915,-0.293893,0.951056,0.7,0.9,]
P527[-0.181636,-0.559017,0.809017,0.7,0.8,]
P528[0.181636,-0.559017,0.809017,0.8,0.8,]
P529[0.475528,-0.345492,0.809017,0.9,0.8,]
P530[0.25,-0.181636,0.951056,0.9,0.9,]
P531[0.25,-0.181636,0.951056,0.9,0.9,]
P532[0.0954915,-0.293893,0.951056,0.8,0.9,]
P533[0.181636,-0.559017,0.809017,0.8,0.8,]
P534[0.475528,-0.345492,0.809017,0.9,0.8,]
P535[0.587785,-1.43966e-16,0.809017,1,0.8,]
P536[0.309017,-7.56874e-17,0.951056,1,0.9,]
P537[0.309017,-7.56874e-17,0.951056,1,0.9,]
P538[0.25,-0.181636,0.951056,0.9,0.9,]
P539[0.475528,-0.345492,0.809017,0.9,0.8,]
P540[0.309017,0,0.951056,0,0.9,]
P541[0.25,0.181636,0.951056,0.1,0.9,]
P542[4.9538e-17,3.59915e-17,1,0.1,1,]
P543[4.9538e-17,3.59915e-17,1,0.1,1,]
P544[6.12323e-17,0,1,0,1,]
P545[0.309017,0,0.951056,0,0.9,]
P546[0.25,0.181636,0.951056,0.1,0.9,]
P547[0.0954915,0.293893,0.951056,0.2,0.9,]
P548[1.89218e-17,5.82354e-17,1,0.2,1,]
P549[1.89218e-17,5.82354e-17,1,0.2,1,]
P550[4.9538e-17,3.59915e-17,1,0.1,1,]
P551[0.25,0.181636,0.951056,0.1,0.9,]
P552[0.0954915,0.293893,0.951056,0.2,0.9,]
P553[-0.0954915,0.293893,0.951056,0.3,0.9,]
P554[-1.89218e-17,5.82354e-17,1,0.3,1,]
P555[-1.89218e-17,5.82354e-17,1,0.3,1,]
P556[1.89218e-17,5.82354e-17,1,0.2,1,]
P557[0.0954915,0.293893,0.951056,0.2,0.9,]
P558[-0.0954915,0.293893,0.951056,0.3,0.9,]
P559[-0.25,0.181636,0.951056,0.4,0.9,]
P560[-4.9538e-17,3.59915e-17,1,0.4,1,]
P561[-4.9538e-17,3.59915e-17,1,0.4,1,]
P562[-1.89218e-17,5.82354e-17,1,0.3,1,]
P563[-0.0954915,0.293893,0.951056,0.3,0.9,]
P564[-0.25,0.181636,0.951056,0.4,0.9,]
P565[-0.309017,3.78437e-17,0.951056,0.5,0.9,]
P566[-6.12323e-17,7.4988e-33,1,0.5,1,]
P567[-6.12323e-17,7.4988e-33,1,0.5,1,]
P568[-4.9538e-17,3.59915e-17,1,0.4,1,]
P569[-0.25,0.181636,0.951056,0.4,0.9,]
P570[-0.309017,3.78437e-17,0.951056,0.5,0.9,]
P571[-0.25,-0.181636,0.951056,0.6,0.9,]
P572[-4.9538e-17,-3.59915e-17,1,0.6,1,]
P573[-4.9538e-17,-3.59915e-17,1,0.6,1,]
P574[-6.12323e-17,7.4988e-33,1,0.5,1,]
P575[-0.309017,3.78437e-17,0.951056,0.5,0.9,]
P576[-0.25,-0.181636,0.951056,0.6,0.9,]
P577[-0.0954915,-0.293893,0.951056,0.7,0.9,]
P578[-1.89218e-17,-5.82354e-17,1,0.7,1,]
P579[-1.89218e-17,-5.82354e-17,1,0.7,1,]
P580[-4.9538e-17,-3.59915e-17,1,0.6,1,]
P581[-0.25,-0.181636,0.951056,0.6,0.9,]
P582[-0.0954915,-0.293893,0.951056,0.7,0.9,]
P583[0.0954915,-0.293893,0.951056,0.8,0.9,]
P584[1.89218e-17,-5.82354e-17,1,0.8,1,]
P585[1.89218e-17,-5.82354e-17,1,0.8,1,]
P586[-1.89218e-17,-5.82354e-17,1,0.7,1,]
P587[-0.0954915,-0.293893,0.951056,0.7,0.9,]
P588[0.0954915,-0.293893,0.951056,0.8,0.9,]
P589[0.25,-0.181636,0.951056,0.9,0.9,]
P590[4.9538e-17,-3.59915e-17,1,0.9,1,]
P591[4.9538e-17,-3.59915e-17,1,0.9,1,]
P592[1.89218e-17,-5.82354e-17,1,0.8,1,]
P593[0.0954915,-0.293893,0.951056,0.8,0.9,]
P594[0.25,-0.181636,0.951056,0.9,0.9,]
P595[0.309017,-7.56874e-17,0.951056,1,0.9,]
P596[6.12323e-17,-1.49976e-32,1,1,1,]
P597[6.12323e-17,-1.49976e-32,1,1,1,]
P598[4.9538e-17,-3.59915e-17,1,0.9,1,]
P599[0.25,-0.181636,0.951056,0.9,0.9,]
